current,torque
1.802890043006752663e+01,1.496513633262725307e+01
4.044091647874450857e+00,4.237560376949313756e+00
1.723430075698865238e+01,1.437785076814351726e+01
1.724911777063877949e+01,1.302162933668502909e+01
9.089371196034122136e+00,8.931259459487360886e+00
1.927458141857414020e+01,1.530491690148258854e+01
2.964295856657487249e+01,1.748300498839993367e+01
2.476588508278634393e+01,1.796001274585175977e+01
9.322114201487979201e+00,9.511464697980102301e+00
9.743225838404264039e+00,7.937990309711883796e+00
2.856889253068651513e+01,1.874599707303800145e+01
2.007643124492206610e+01,1.575607695805969932e+01
1.594436111658285249e+01,1.372607360217189942e+01
2.482543568187718463e+01,1.775649020530398658e+01
7.421698943203066889e+00,7.324930995058776872e+00
1.739146083816990540e+01,1.454620161313242832e+01
1.428659654287937286e+01,1.251946224170178823e+01
1.984374334722911470e+01,1.341594077447161659e+01
1.964402359220982319e+01,1.571989742516394806e+01
1.691030842887120400e+01,1.538772451177329614e+01
8.631486172918862110e+00,8.319698372090911676e+00
1.544206709624580398e+00,1.829048389960747922e+00
1.843794511148617588e+01,1.577181794984432628e+01
2.190962878664451097e+01,1.667387585154826013e+01
9.029334196904795107e+00,8.828572065936350910e+00
1.157738312026005412e+00,1.495966310526892773e+00
2.052576318887897955e+01,1.850177413004891491e+01
1.979760538190181052e+01,1.456948738655414033e+01
5.841705542976651344e+00,5.992141661638743066e+00
1.536319160283809815e+01,1.336250609933945910e+01
5.880816912484440273e+00,6.202533486812225938e+00
8.556873123066221609e+00,8.364782369917309168e+00
1.465724199524884419e+01,1.293424194134034444e+01
1.552637238087044125e+01,1.327383125136668518e+01
2.830767856468587240e+01,2.128128167051729136e+01
2.897429521157577881e+01,1.879517189523075160e+01
1.548145430316362159e+01,1.341496146880654550e+01
1.119558487775728572e+01,8.494690722696047303e+00
2.092914217276236144e+01,1.622236696256925015e+01
1.490033994265435036e+00,1.672175886145771617e+00
1.173967966081779224e+01,1.081679196677286292e+01
1.187370378193736187e+01,1.100723865306171412e+01
1.674821581165517870e+01,1.410289861233629871e+01
2.696969059777697098e+01,1.847721151932012873e+01
2.760335479063639497e+01,1.834469897686119566e+01
1.286538270635816517e+01,1.160946717294760511e+01
1.860630958048470163e+01,1.502251792156366506e+01
8.542375859956480966e+00,8.375102376262281823e+00
1.095143084224620544e+01,1.016265845115785460e+01
1.900131363379423277e+01,1.526628510735493549e+01
2.606790194049996501e+01,1.820222357000522706e+01
9.596511184513914827e+00,9.596858274099171027e+00
2.429858239121332808e+00,2.693817641731035994e+00
1.026103595265264801e+01,9.667285662129277313e+00
8.238634751232318365e+00,8.045581024511104573e+00
2.928155539216880854e+01,1.879626383989335991e+01
1.505310545720084292e+01,1.337318044213650481e+01
7.653220862456134199e+00,7.636106568990713939e+00
1.311793088506309779e+01,1.179092238735021247e+01
1.053246945393082790e+01,1.004938946716035986e+01
1.887510331476451242e+01,1.533937591060344729e+01
1.564243732714344759e+01,1.471134184778791365e+01
2.217776761120758167e+01,1.676008653516865365e+01
4.784871905367361400e+00,5.184771504611762616e+00
2.409448120919356562e+00,2.683906314016783146e+00
2.024711656919386726e+01,1.604189108134618635e+01
2.898155984987509015e+01,1.965057782026086386e+01
3.157774109199953383e+00,3.402019887537290455e+00
7.208976846571644614e+00,4.288414383825115195e+00
2.737893121303411448e+01,2.160589017740229778e+01
4.466495294775084446e+00,4.788882835173438046e+00
2.534191750317356551e+01,1.786807880387639713e+01
3.348494204675700470e-01,5.187810496873189736e-01
6.948690235648994573e+00,7.020301515673575743e+00
2.158055974504327068e+01,1.752454200865090428e+01
5.589221036957681132e-01,1.356400338409186945e+00
2.665489086609671077e+01,1.828701806187352119e+01
3.484007429984090631e+00,1.599728274946268236e-01
1.411638974950245595e+00,1.782758626064938179e+00
1.830249095624327538e+01,1.430615632043039120e+01
1.341185670862443668e-01,1.897748571261952677e-01
5.543589343963873262e+00,5.667257098499023371e+00
1.391993503503454832e+01,1.235486691665522230e+01
3.436003232177177402e+00,3.635846192018361123e+00
1.734566736152146049e+01,1.447641562615047484e+01
5.054365904109941354e+00,5.225670883650896492e+00
2.339970407629586191e+01,1.638351511271222805e+01
6.051839326274625286e+00,6.099886176595833653e+00
4.470770442344029760e+00,4.797082830991358016e+00
6.251343772489265760e+00,6.493549848304754235e+00
2.263503313690151586e+01,1.737753660709214998e+01
2.001713161417113529e+00,3.973436398722256513e-01
2.091943884992914349e+01,1.609513917470385636e+01
4.298426439361718643e+00,4.703522867210258696e+00
2.427636098584886071e+01,1.761064793532218786e+01
2.230564041489747140e+01,1.680113791424347269e+01
1.183867131052925004e+01,1.080647453230215937e+01
1.961361185460084311e+00,1.072720893969516975e+00
1.300931723153679886e+00,6.936806050272625868e-01
1.631848977595068417e+00,8.383055755912687257e-01
2.762660082553126983e+01,1.845483931683030931e+01
2.282075588591793647e+01,1.710004445238339343e+01
1.094604153586431750e+01,1.016330393617466399e+01
1.702264868124387576e+01,1.398946322119322438e+01
1.896610988600445680e+01,1.537921777807037493e+01
7.681196878118887739e+00,7.629654118289582065e+00
1.402610364525888542e+01,1.412521017840259674e+01
2.184252403309710644e+01,1.609707454780953739e+01
2.424584623594521915e+01,1.753053681469807756e+01
1.549280322686619193e+01,1.334488160004875112e+01
2.553330265217675787e+01,1.796209938312862420e+01
2.537152247555779638e+01,1.877160417683548843e+01
6.792694071563038172e+00,6.800851734069409460e+00
2.922122627221300917e+01,1.910017954330735179e+01
5.465197506369040781e+00,5.741308669237852769e+00
2.891762829979226268e+01,1.884030776006774133e+01
1.672460898728379419e+01,1.359322754173971859e+01
2.475173878453033538e+01,1.787095951465422417e+01
9.781243306281021788e+00,9.217234670289441212e+00
2.574111864884722678e+01,1.806539893612570680e+01
2.948709491580768116e+01,1.886759403450741956e+01
1.891263373073576659e+01,1.545704441337663937e+01
8.570655535322412533e+00,8.576356290496157442e+00
1.468510036799646556e+01,1.281031961430884003e+01
2.926652668470896401e+01,1.883459146440666032e+01
1.123891522596063908e+01,1.046251978423818585e+01
1.411727069644585697e+01,1.253780874362206887e+01
1.468454174464228146e+01,1.637277883834624959e+01
6.332951377016415861e-01,7.243171562208776670e-01
3.529097532132940973e+00,4.089747032043749897e+00
1.721196561765060906e+01,1.444033159652798837e+01
1.216163236152465643e+01,1.128445632206504889e+01
3.145512309847221744e+00,3.491032289061191118e+00
5.592118878024607831e+00,6.449427243952539968e+00
1.586576339577032257e+01,1.371414668696664840e+01
9.003234635294131039e+00,8.851418011819601972e+00
1.557208231512160168e+01,1.181779978058041181e+01
2.657247922487251657e+01,2.023627530160390009e+01
2.467854897245293166e+00,3.340746287735255837e+00
1.659044493180980240e+01,1.434588139849655519e+01
1.426090069589313103e+01,1.264437585593168833e+01
1.712012454138291417e+01,1.416921622193096475e+01
1.434726684576500588e+01,1.277639995750212520e+01
2.285642140105652587e+01,1.696126206461035935e+01
1.532469113437361230e+01,1.321399100981413888e+01
2.470300106618764602e+01,1.933115537004898243e+01
5.680653568244464768e-01,8.812661581121643550e-01
2.286192317385292938e+01,1.710341578910691496e+01
2.749310996501107240e+01,1.843028032690166640e+01
1.088825547609478939e+01,1.007478721694749879e+01
1.111384258118915547e+01,6.824489500483984727e+00
2.054936456954652257e+01,1.604405993767593941e+01
1.349287988028041596e+01,1.223833646419336318e+01
1.867412889900530359e+01,1.528914188229800075e+01
3.257240317814968922e+00,3.428850319220420051e+00
2.168858932169359122e+01,1.660556922983966643e+01
9.131449459417517733e-01,1.091321195259093102e+00
9.286652688985782333e+00,8.813469144290698054e+00
1.827217181530710377e+01,1.494663909470334318e+01
2.016236082197978874e+01,1.592573447733759728e+01
6.255002067077103156e+00,6.428024790219888374e+00
1.183199152400792364e+01,1.100868175957109329e+01
1.651561931028943109e+00,2.334134198248964065e+00
1.151886885688066364e+01,1.065952445118511882e+01
2.481926596530468743e+01,1.765965246206243933e+01
1.935345869982004752e+00,2.192483195616353520e+00
2.380876844087885402e+01,1.778736825589212955e+01
2.318016616203847136e+01,1.706955655960119600e+01
2.758186452471228733e+01,1.842811661874113938e+01
6.298697430814356402e+00,6.338958611669827548e+00
1.667159192160067249e+01,1.407878194590139920e+01
2.225533470508266376e+01,1.671349682098248834e+01
2.652909767853093470e+01,1.799978000877583639e+01
1.301226126801659788e+01,1.213425462198312665e+01
6.855037444118896595e+00,7.176560532185182417e+00
7.690663878673490217e+00,7.830224835279537388e+00
2.158262102372005131e+01,1.673943043040461376e+01
1.862230376406725796e+01,1.523264266166193792e+01
6.393612666847513282e+00,6.257028447608237620e+00
1.854846899542017979e+01,1.498702357362641990e+01
8.016578582995603774e-01,1.115375989401109269e+00
2.766811432811550731e+01,2.001899988281876475e+01
2.153618631841142417e+01,1.644981780210639855e+01
7.554909506400566244e+00,9.444390630044551926e+00
8.716953210070808922e+00,9.608891040881875512e+00
3.314760776470722092e+00,3.471791566142215402e+00
1.774805121982501177e+00,1.965353851665677443e+00
1.105581915541457860e+01,1.049280143720411118e+01
1.946374283542045447e+01,1.546491610650016746e+01
2.104716661879605510e+01,1.621974119393328095e+01
1.163658529768838257e+01,1.075105002282428934e+01
2.299253425247462701e+01,1.718807191370047249e+01
5.559028797700258373e+00,5.675836747457593923e+00
1.249107348705841503e+01,1.473002640248516038e+01
1.086258681320410524e+01,1.440095268523467986e+01
1.810355183816601965e+01,1.502111652891324134e+01
1.109279576181975635e+01,1.034393608783858198e+01
2.727746722275156444e+01,1.863433302720864759e+01
1.962146942095691671e+01,1.546493427657589770e+01
2.969407856571518778e+01,1.882479543818156742e+01
5.556844628722570789e+00,5.747928131103627436e+00
1.789108453489589934e+01,1.332996966708500253e+01
1.772873661858961114e+01,1.464852615800600333e+01
2.662276781047991747e+01,1.841170522154949296e+01
2.653093384354272999e+01,1.923041761030769692e+01
6.911254585605631995e+00,6.960936636763671359e+00
7.256249289636254041e+00,6.748794353732815665e+00
4.994711092844403844e+00,5.361419484354641440e-01
7.923405772553894444e+00,7.764536240665721678e+00
2.629683925330889238e+01,1.767322442619286349e+01
4.411419945167387446e+00,4.655238026149161712e+00
2.723871332010456925e+01,1.850617104150443382e+01
2.887358913173700969e+01,1.874674278822111972e+01
1.632471130667821413e+01,1.384888228972563695e+01
2.330099472959844320e+01,1.718982689364812444e+01
1.016810624186846468e+01,9.704243403684964520e+00
2.253682027658850728e+01,1.708732880011913124e+01
3.186496566807725195e+00,3.583223004190345673e+00
5.797695916994202392e+00,3.396856520979965488e+00
1.649614854888438487e+01,1.396569440729960299e+01
1.423844528946519716e+01,1.176779121436871556e+01
1.712644591205144806e+01,1.426137668113566548e+01
2.420760279986076569e+01,1.743406393416363898e+01
1.669773287010999141e+01,1.402923624521949542e+01
1.588227004623729499e+01,1.379232650039975994e+01
2.400389760072088663e+01,1.617960687217941640e+01
2.404104562468295114e+01,1.772118937301748076e+01
2.850446229881803006e+01,1.878207724936694589e+01
1.831811969463507950e+01,1.499303382813382512e+01
1.750283553333281716e+01,1.454580400997949319e+01
4.504761558965490131e+00,4.925961521263545251e+00
8.809853016262280789e+00,8.536737700704110310e+00
2.661187210284105475e+01,1.824979784340207445e+01
2.961237564063121663e+00,3.299484831814832653e+00
1.840226907478536233e+01,1.448930198051572482e+01
1.335774199863554168e+00,1.475872832576652360e+00
3.578213420399088740e+00,3.823143114660901176e+00
2.957876204144301369e+01,1.791306865802555492e+01
1.998134057615899550e+01,1.593311305594448157e+01
2.664051274316542717e+01,2.076740998936962868e+01
1.770267431897348942e+01,1.463402299390751615e+01
1.697858706460730005e+01,1.432230809563320051e+01
2.863650405094627160e+01,1.871446525626571145e+01
1.404513944760202371e+01,1.113908400480514693e+01
2.092449746851058023e+01,1.632459706937087063e+01
2.888341621664021730e+01,1.888382800459035238e+01
1.220590165438982666e+01,1.109781475499099557e+01
7.229215497803345158e+00,7.182164856950048915e+00
1.508735412943905674e+00,1.655128973929895775e+00
6.574493869756508957e+00,6.663798727207899120e+00
8.130990328509804854e+00,8.139898062812633839e+00
2.607258905635314861e+01,1.824519706439256339e+01
2.776532750943147931e+01,1.856402612643270800e+01
3.131695180623831121e+00,3.285967533129154461e+00
6.362158009568135597e+00,6.606334770611957730e+00
1.371221512365989703e+01,1.220964072470913031e+01
1.796264848366989497e+01,1.473605947150081441e+01
2.644656294811567321e+01,1.817259341401414829e+01
2.321740034848950529e+01,1.732136148003792187e+01
2.821127535357977933e+01,1.856782104270027389e+01
2.432234245993862487e+01,1.758374849826934394e+01
5.252443764071533572e+00,5.316741359349822282e+00
1.335790059247705486e+01,1.188795666676581853e+01
1.823492702564952772e+00,2.040282023294445857e+00
7.829155795348619051e+00,7.588456704008112119e+00
8.773669538097710330e+00,8.550429247117266485e+00
1.054776187827217449e+01,9.921373580134556391e+00
2.087572346077136487e+01,1.607939122120851749e+01
2.482268944062328586e+01,1.751443092977411453e+01
2.861087682163096346e+01,1.891893113963012141e+01
2.326133077121254189e+01,1.550686729715116563e+01
8.598887566695038842e+00,8.380157357526430317e+00
2.895256909341923901e+01,1.861209363979673981e+01
2.535767470092824283e+01,1.799255827202057034e+01
1.143089398295925108e+01,1.071780555914805433e+01
2.394490230828164101e+01,1.741681447692825913e+01
2.809752373825554628e+01,1.868174928571674087e+01
1.201236654029484896e+01,1.086180651891805660e+01
1.215424609287415336e+01,1.124878885558683095e+01
1.082013574925577704e+00,1.125937465589086139e+00
1.425253868624311160e+01,1.256180175337097538e+01
1.215753730571349500e+00,-1.923228499046907292e-01
2.613281763946788416e+01,1.805212928607155121e+01
1.326976044159653334e+01,1.190891383097523359e+01
2.961379315969567827e+00,3.168751378325653345e+00
3.779427085090689697e+00,3.575504012693106137e+00
1.271835919821275862e+00,1.713416981141473228e+00
1.113988184197087783e+00,1.373824457218737916e+00
1.267827899620796472e+01,1.142986713239406171e+01
2.658045011888963316e+01,1.718759768666755861e+01
4.506724843758325605e+00,4.712468401173645738e+00
1.855155136941284866e+01,1.517116037373628856e+01
9.036466946068212991e+00,8.880975243071905112e+00
2.860939470278740870e+01,1.859314920030229601e+01
2.511819510885846185e+01,1.949683151688061500e+01
2.634835792914949337e+01,1.817043830351729383e+01
2.180021796398912670e+01,1.661425428172491081e+01
1.407096876034555599e+01,1.258034293647075330e+01
8.215780111551018727e-01,1.004448204528075372e+00
1.541684319829938943e+01,1.347864712289802114e+01
1.223946781167853892e+01,1.116552155675792690e+01
4.919941617806058431e+00,5.178907553809825259e+00
6.619462615795098870e+00,6.671000984852108573e+00
2.215327638264481536e+00,2.361147104773929861e+00
3.298045948272636529e+00,3.758403586965311849e+00
9.161760642719434244e+00,8.809063930225869754e+00
1.255242223699545789e+01,1.137943414727176084e+01
1.815109294541902685e+01,1.472963638763345173e+01
4.227915960010983021e+00,4.620363655067881048e+00
2.936636140465230937e+01,1.877569267476591364e+01
3.770190144415563882e+00,5.224186800278699749e+00
5.026420624659935221e+00,5.077779411979908453e+00
2.665631935862557977e+00,2.899603810134173898e+00
1.424949005620262987e+01,1.273634518361912882e+01
9.979484546343648788e+00,9.429348404776803250e+00
8.805406990280474133e+00,8.591090233853844182e+00
9.750984194617931422e+00,9.242729233179288073e+00
